Churn,Support_Calls,Total_Spend,Payment_Delay,Contract_Length=Monthly
0,0,831.03,1,0
0,2,538.47,15,0
1,0,966,22,0
0,2,732.01,14,0
1,4,532.97,27,0
1,0,134,18,0
0,2,926.64,20,0
1,5,603,6,0
0,0,697.53,9,0
0,0,911.74,20,0
0,1,789.41,3,0
1,5,159.51,27,0
1,5,578,17,0
1,8,489,19,0
1,8,919,1,0
1,8,233,17,0
1,6,572,20,1
1,6,754,16,1
1,9,357.76,29,0
0,2,691.82,13,0
1,7,358.31,10,1
1,0,474,11,0
1,1,704,4,0
0,1,885.1,4,0
0,3,976.87,0,0
1,6,201.53,28,0
0,3,540.28,1,0
1,2,493,9,1
1,4,721,23,1
1,0,941.35,21,0
1,8,780,14,1
1,0,371.94,8,1
1,8,960.54,29,0
0,1,995.75,4,0
0,1,898.79,6,0
0,3,947.97,7,0
1,5,908,13,1
1,0,375.99,22,0
1,1,435,12,0
1,0,332.24,0,1
1,0,374,4,0
0,3,767.34,10,0
1,1,534,16,0
0,2,905.46,12,0
0,2,708.66,5,0
1,5,292,12,0
0,1,907.43,16,0
0,0,639.93,14,0
1,5,908,4,1
0,1,852.43,7,0
0,2,863.49,20,0
0,3,633.1,12,0
0,2,610.93,16,0
1,5,126,6,0
0,1,628.53,7,0
1,9,640,27,1
0,1,623.21,9,0
1,1,194,25,0
0,0,750.04,5,0
0,0,502.25,0,0
0,2,556.55,16,0
1,6,374,24,1
0,1,958.15,1,0
1,7,341,2,0
0,1,692.91,2,0
0,1,513.73,10,0
1,6,242,27,0
0,3,920.21,7,0
1,9,197,26,1
0,4,788.11,19,0
0,0,946.53,19,0
0,4,797.5,5,0
1,10,674,15,1
1,4,530,4,1
0,0,511.48,16,0
0,3,625.02,3,0
0,1,521.18,17,0
1,8,937,16,0
1,10,224.61,3,0
1,0,783,28,0
1,2,911,27,0
1,0,334.16,3,1
0,2,777.78,19,0
0,1,879.08,2,0
1,3,327,22,0
1,1,565,29,0
1,9,549,2,1
1,7,616.93,8,0
1,5,298,14,0
0,1,651.26,19,0
1,2,857,15,0
0,2,863.97,7,0
1,5,812,14,0
0,2,908.28,7,0
1,8,928,1,1
0,2,800.41,20,0
1,9,548.84,6,0
0,4,907.23,8,0
1,2,878,27,1
0,1,952.7,5,0
0,3,851.67,15,0
1,9,625,22,0
0,4,805.75,10,0
1,6,710.29,16,0
0,4,671.31,9,0
1,0,305,16,0
1,10,799,24,0
1,4,652,18,0
0,0,572.07,11,0
1,0,731,14,1
1,9,418,1,1
1,5,527,30,1
0,4,959.31,17,0
1,10,971,18,0
1,3,733,16,0
0,3,978.92,6,0
0,2,511.29,5,0
0,0,776.4,6,0
0,0,895.82,9,0
0,1,804,20,0
0,0,551.15,19,0
0,0,602.86,6,0
1,1,882,3,1
1,0,473,3,1
1,5,164,9,0
0,2,568,17,0
0,0,751.43,17,0
1,4,187,2,1
1,6,689,0,0
0,1,741.41,19,0
0,3,656.52,5,0
1,9,443,24,0
1,7,509,14,1
1,7,134.07,14,0
0,3,565.05,13,0
1,6,718,11,1
0,3,713.06,12,0
0,2,605,3,0
0,0,714.05,13,0
1,5,325.34,21,1
0,0,981.28,2,0
0,0,640.58,19,0
1,9,398,5,0
0,2,528.61,6,0
0,4,871.95,17,0
1,5,931,12,0
1,7,963.06,9,1
1,6,515,27,0
1,8,605.56,12,0
0,0,644.98,14,0
1,7,767,14,0
0,0,988.12,1,0
1,2,520,30,0
0,0,954,7,0
0,2,976.17,8,0
0,0,776.73,18,0
0,0,874.02,8,0
0,0,544.6,20,0
1,7,183,9,1
1,9,241.98,7,0
0,2,668.92,10,0
1,1,311,29,0
0,3,852.83,0,0
1,3,723,15,1
0,2,891.43,0,0
0,0,664.08,4,0
0,2,548.39,10,0
1,9,324.6,11,1
0,4,799.81,0,0
1,3,976.51,11,0
1,1,512.62,23,0
1,10,660,21,0
0,2,656.04,16,0
0,3,789.93,11,0
0,1,867.14,3,0
1,9,971,4,0
0,2,911.79,12,0
0,0,868.79,18,0
1,10,751,17,1
0,0,934.58,8,0
0,1,877.66,4,0
0,0,842.18,1,0
1,10,886.4,14,1
1,5,209.9,4,1
1,1,504,2,1
1,8,591,21,1
0,2,940.76,17,0
0,2,596.27,1,0
0,1,880.34,13,0
0,2,581.07,4,0
1,0,755,19,0
0,2,904.78,18,0
1,7,176,5,0
1,10,979,7,1
0,1,978.17,11,0
1,2,621,21,1
0,3,573.47,7,0
0,3,617.56,1,0
1,4,332,24,0
0,0,813.28,19,0
0,1,910.05,10,0
1,1,748.51,1,1
1,10,730,13,1
0,0,969.75,9,0
1,6,528,9,0
1,9,411,14,1
0,2,903.1,0,0
1,3,927.65,18,0
0,2,964.01,11,0
0,1,823.59,3,0
1,0,411,24,0
1,6,270,28,0
0,2,781.33,5,0
1,8,167,15,0
0,3,727.18,14,0
1,1,169,26,0
0,1,572.44,9,0
0,0,582.71,17,0
0,0,763.16,15,0
1,0,787,9,1
0,2,544.56,19,0
1,1,293.36,14,0
0,2,982.74,7,0
1,10,344,7,0
1,8,745.65,21,0
0,0,719.05,13,0
1,5,246,19,0
0,0,894.6,13,0
1,4,545.43,9,1
1,4,536.73,22,0
0,0,694.15,9,0
0,1,687.24,3,0
0,2,830.82,10,0
1,4,602,26,0
1,1,273,9,0
0,0,621.47,20,0
0,3,658.13,5,0
0,3,812.54,18,0
1,3,476,2,0
0,2,591.89,15,0
1,8,960.66,20,0
1,6,358,30,0
1,6,150,17,1
0,4,536.77,19,0
0,3,615.25,10,0
0,3,699.69,11,0
1,1,927,10,1
0,1,787.51,10,0
1,9,178.32,15,0
0,1,924.17,16,0
0,2,955.86,19,0
1,5,637.75,28,0
0,4,810.24,11,0
1,0,883.54,24,0
0,1,667.64,15,0
0,1,540.18,17,0
1,5,845,19,1
0,1,507.48,3,0
1,7,830.98,25,0
1,0,584,30,0
1,2,114,22,1
0,4,920.35,1,0
0,2,872,5,0
1,3,194,19,1
1,8,208.07,11,0
1,7,508.34,20,1
0,1,683.14,10,0
1,1,370,0,1
1,6,665,6,0
1,7,266,19,1
0,0,726.55,12,0
0,0,803.96,7,0
0,0,882.55,3,0
0,3,646.05,11,0
0,1,822.11,12,0
1,8,635,8,0
1,0,834,29,0
1,5,479.52,19,0
1,5,933,24,0
0,2,514.9,13,0
1,3,658,26,1
0,0,737.13,18,0
1,5,892,6,1
0,5,529.84,4,0
1,8,617.67,0,1
0,0,670.82,2,0
0,4,595.16,18,0
1,8,875,1,0
1,2,536,26,1
1,9,828,0,1
1,5,770.3,3,1
0,2,994.12,19,0
1,1,224,14,1
0,0,758.27,1,0
1,10,183,1,1
1,0,646.46,10,0
0,4,842.69,20,0
1,0,210.5,17,0
1,6,990,27,0
0,4,732.4,5,0
0,0,618.33,16,0
1,9,448,18,1
0,2,879.62,20,0
1,3,260,19,0
1,5,108,22,0
1,8,370,13,0
0,0,692.72,9,0
0,0,913.72,2,0
0,2,968.2,0,0
0,1,848.64,18,0
1,0,450.26,19,1
1,1,931,13,0
0,0,575.86,19,0
0,2,682.91,11,0
0,3,856.24,6,0
1,10,387,6,0
1,9,671,5,0
0,0,610.49,14,0
1,3,725,19,0
1,2,407,4,0
1,9,475,8,1
1,10,661,29,0
1,7,846,18,0
1,6,505.08,26,0
0,0,710.13,3,0
1,3,422,25,0
1,0,353,10,1
1,1,465,27,1
0,3,616.81,0,0
1,8,203,21,0
1,3,483,22,0
0,2,519.71,16,0
1,9,766,16,0
1,6,992,11,0
1,6,857,16,0
1,9,411,22,1
0,3,801.6,19,0
1,0,357.81,24,1
1,6,330.28,14,0
1,10,406.3,14,0
0,1,957.44,16,0
1,7,646,0,0
0,1,648.99,11,0
1,8,707,27,0
0,3,817.94,12,0
0,1,786.36,1,0
0,3,876.34,0,0
1,4,799,21,1
0,0,604.2,11,0
0,1,707.09,20,0
1,7,733.46,8,0
0,2,779.65,19,0
1,0,843.09,21,1
0,3,792.4,11,0
0,4,514,13,0
0,1,917.68,15,0
1,4,197,11,1
1,1,478,14,1
1,1,547.24,2,1
0,4,568.82,12,0
0,1,963.49,15,0
1,5,170,3,0
0,2,698.27,12,0
0,2,960.59,19,0
1,9,778,25,0
1,5,479,30,0
0,4,694.74,9,0
0,1,758.3,14,0
0,4,554.18,12,0
0,5,968.23,11,0
1,10,358,17,0
0,2,858.48,8,0
1,10,156,14,1
1,6,296.79,21,0
1,10,276,8,1
0,1,970.1,14,0
1,5,240,27,1
0,0,659.66,6,0
1,3,463,26,0
1,1,646,23,0
1,3,887,0,0
0,4,995.18,2,0
1,2,102,16,0
0,1,759.43,8,0
1,4,389,16,1
0,4,830.92,6,0
0,1,878.9,7,0
1,8,453,12,0
1,3,211.69,14,1
0,0,773.17,5,0
0,3,659.2,13,0
1,1,990,14,0
1,0,433.33,2,1
0,3,998.94,11,0
0,3,551.66,0,0
0,2,795.75,7,0
0,3,534.68,14,0
0,0,663.92,20,0
0,1,584.45,14,0
0,1,547.86,10,0
0,1,510.75,10,0
1,5,991,9,0
0,3,972.3,3,0
1,1,807,22,1
1,3,313,21,1
0,0,670.54,7,0
1,5,218.77,12,0
0,0,983,18,0
1,3,870,27,0
0,2,737.6,4,0
1,7,956,1,1
1,1,178,4,0
1,7,688,4,0
0,1,655.05,6,0
0,2,762.97,9,0
1,2,826,27,1
1,7,855.02,7,0
1,1,378,30,1
1,3,246,18,1
1,8,720,9,1
1,2,200,28,0
1,9,432,9,1
0,3,914.44,0,0
1,2,537.87,22,0
0,1,626.94,10,0
1,2,804,18,0
0,3,885.02,14,0
0,0,671.38,11,0
0,3,767.3,7,0
0,1,617.71,7,0
1,8,955,27,1
1,2,111,10,0
1,2,910,26,1
1,5,155,6,0
1,8,924,8,0
1,8,739,7,1
0,0,709.68,20,0
0,1,729.94,11,0
0,3,948.8,14,0
0,1,771.54,10,0
1,1,197,20,0
0,1,658.76,14,0
1,2,390,1,0
0,2,902.86,6,0
0,1,760.45,9,0
1,3,579.62,19,1
1,7,873.62,14,0
0,0,866.5,3,0
0,4,837.04,8,0
1,5,950,30,1
1,9,874,13,0
0,4,752.12,5,0
0,2,968.14,2,0
0,2,665.7,4,0
1,10,256,19,0
1,7,545,6,0
0,3,586.87,6,0
0,2,679,11,0
0,1,581.11,16,0
0,2,837.86,12,0
1,2,227,14,0
1,1,390,16,0
0,0,686.44,19,0
0,3,846.36,2,0
1,6,546.55,1,0
0,5,622.64,14,0
0,1,836.15,7,0
0,1,688.36,1,0
0,2,796.52,15,0
0,0,525.31,9,0
0,0,550.35,16,0
0,3,797,11,0
0,1,873.48,8,0
1,0,706,28,1
0,1,559.28,7,0
1,8,367,16,1
1,2,982,21,0
0,2,971.79,3,0
0,1,943.93,2,0
1,1,419,0,1
1,0,333.59,6,0
1,2,159.2,3,1
1,10,684,16,1
0,0,735.24,9,0
1,3,466,29,0
1,7,816,20,0
1,5,606,10,0
1,6,468,20,0
1,5,785.16,1,1
1,9,373,6,1
1,5,518.53,29,0
0,4,703.92,14,0
1,4,227,5,0
1,3,932,9,1
0,1,977.03,9,0
1,1,198,1,0
0,3,900.11,4,0
0,2,682.28,14,0
1,9,153,28,0
1,0,870.97,2,1
0,2,742.86,19,0
1,2,886,11,0
1,3,396,19,1
0,1,882.61,20,0
1,9,625,2,1
1,4,626,29,1
0,2,581.16,14,0
1,6,927,21,0
0,3,617.19,14,0
0,4,849.04,17,0
0,3,851.91,1,0
1,10,500,19,1
1,9,121,22,0
1,10,789,25,0
1,3,406.94,11,0
1,4,210,9,0
0,1,727.01,13,0
1,3,767,26,0
0,0,539.75,20,0
0,0,943.9,3,0
0,3,609.38,18,0
0,0,976.12,12,0
0,3,652.98,20,0
0,4,879.44,14,0
0,0,876,17,0
1,1,901.03,28,1
1,10,913,30,1
0,1,814.62,11,0
0,0,978.88,10,0
1,3,832.67,15,0
0,2,963.26,18,0
1,8,640,24,1
0,0,779.98,8,0
0,1,700.7,14,0
0,2,791.51,1,0
0,2,789.41,14,0
0,2,556.07,14,0
1,5,554,22,1
0,1,814.48,4,0
1,6,813,27,0
1,4,455.43,18,0
0,3,650.86,5,0
0,1,623.68,15,0
1,8,891,19,0
0,0,767.58,18,0
1,0,448,27,0
0,4,737.56,6,0
0,3,505.41,10,0
1,4,410,3,1
0,0,574.04,15,0
1,3,869,4,1
0,4,720.25,12,0
0,4,625.12,18,0
1,5,269,1,0
1,8,157,0,0
1,0,359,24,1
1,1,336,12,0
1,2,115,26,0
0,3,960.4,8,0
1,0,943.09,20,1
0,4,502.23,1,0
1,10,884,25,1
1,8,550,6,0
1,1,479,9,0
0,0,789.48,13,0
1,8,915,4,1
0,1,994.74,17,0
1,2,200,26,0
1,2,149,3,1
0,4,746.64,6,0
1,5,247.15,21,1
1,9,808,4,0
0,0,865.63,5,0
0,4,645.07,19,0
1,0,692,30,0
1,3,170,5,1
0,1,751.5,8,0
0,0,524.41,18,0
0,4,796,11,0
0,0,697.6,19,0
0,0,771.91,0,0
1,4,136.92,9,1
1,9,779,25,0
1,9,182.44,12,1
0,0,848.4,10,0
1,9,560,16,0
0,2,851.73,7,0
1,1,987,25,1
0,1,762.25,6,0
1,2,845,4,0
1,5,804.19,16,0
1,0,405,9,1
1,2,253,4,0
0,1,719.78,15,0
1,4,790,19,0
1,2,645,10,0
1,7,467,28,0
1,5,784,24,1
0,0,731.55,19,0
1,4,718,1,0
1,6,954.6,6,0
0,2,939,11,0
1,7,101,14,0
0,1,520.7,2,0
1,0,203,25,0
0,1,891.34,2,0
0,1,520.95,6,0
0,2,631,19,0
1,7,963,3,0
0,3,629.38,10,0
0,1,892.15,5,0
0,1,526.55,0,0
1,9,932,8,1
0,1,971.89,15,0
0,0,751.6,6,0
1,1,172,10,1
0,1,829.9,8,0
1,9,154,10,1
1,3,351.58,2,0
0,2,556.24,12,0
0,2,831.28,15,0
0,3,588.88,16,0
0,2,577.65,8,0
1,10,819,24,0
1,0,918,20,0
1,8,538,21,1
1,2,676,21,1
0,3,532.73,12,0
0,3,735,14,0
0,1,897.83,15,0
1,4,728,7,0
0,2,933.56,2,0
0,2,808.1,18,0
0,0,698.86,18,0
0,1,573.06,18,0
0,3,741.09,9,0
0,0,575.16,10,0
0,2,529.24,18,0
1,10,318,14,0
1,2,805,26,0
0,1,598.38,14,0
0,4,917.7,7,0
0,1,772.17,19,0
1,0,568.06,17,0
0,2,572.28,1,0
1,10,753,12,0
0,2,883.43,14,0
0,2,946.55,4,0
1,5,185,0,0
0,3,546.62,18,0
1,3,210,16,1
0,2,905.13,16,0
1,2,190,9,0
0,1,613.75,19,0
0,3,914.11,11,0
1,10,155,1,1
0,0,867.47,12,0
0,2,844.84,8,0
0,2,862.49,1,0
1,10,194,19,0
1,5,851.79,24,0
0,2,667.84,15,0
1,2,906,28,1
1,2,976.71,29,0
0,1,811.58,8,0
0,1,514.01,9,0
0,3,666.62,10,0
0,2,991.83,15,0
1,0,722,6,1
1,2,543,24,0
1,0,633,7,1
1,4,719.92,23,0
1,3,588.51,28,1
0,2,782.22,10,0
1,8,982,0,1
1,4,222,6,1
1,10,272.47,4,1
1,4,563,18,0
0,2,806.61,18,0
1,1,227,20,0
0,0,662.91,4,0
0,2,724.7,14,0
1,5,262,8,0
1,7,922,24,0
1,9,273,22,0
1,10,713,3,0
0,0,638.86,10,0
0,0,730.49,9,0
1,9,112,9,0
1,5,255,14,0
0,1,812.15,1,0
0,1,615.83,4,0
0,1,983.92,12,0
1,0,952,8,1
0,4,999.92,2,0
0,2,792.72,12,0
1,7,275,21,1
1,7,252.77,17,0
1,6,339,5,0
0,3,989.4,1,0
1,10,229,14,0
1,3,127,8,0
0,1,850.58,11,0
1,9,940.91,2,0
1,1,667,27,1
0,3,740.83,13,0
0,0,569.82,8,0
0,4,795.6,0,0
1,4,107,27,1
1,3,448,13,0
1,5,128,20,0
0,1,684.76,4,0
1,9,901,29,1
1,9,184,28,0
0,0,777.66,9,0
0,2,719.66,16,0
1,9,531,0,0
0,3,598.24,15,0
1,7,287,30,0
1,0,311,3,1
0,0,797.37,0,0
0,1,689.45,4,0
1,3,474.37,20,1
1,1,468,11,0
1,8,688,12,0
0,1,892.87,17,0
1,8,886.38,7,0
0,4,716.16,0,0
0,0,979.13,2,0
0,3,676.76,9,0
0,1,927.89,2,0
0,0,844.41,0,0
0,3,667.3,12,0
0,3,683.06,18,0
1,8,980,13,0
1,4,103,29,0
1,1,675,21,0
0,1,594.49,2,0
1,7,981,7,0
0,1,741.84,20,0
1,7,125.21,25,0
1,3,896,2,0
0,2,671.26,18,0
0,2,906.94,12,0
1,1,420.77,8,0
1,2,470.47,21,0
0,2,796.9,14,0
0,3,792.91,17,0
1,1,936,7,1
1,7,734,23,0
0,0,615.06,15,0
1,5,683,17,1
1,9,860,11,0
0,2,867.14,10,0
1,8,144,26,1
1,7,549.23,17,1
1,4,887,2,1
0,1,945.96,3,0
1,1,874.33,20,0
1,0,720,20,0
1,4,396,17,0
1,8,562,22,1
0,0,744.45,1,0
1,9,370.78,10,1
1,4,902.78,2,1
0,1,971.82,5,0
1,9,864,19,1
0,2,522.24,15,0
0,3,984.73,6,0
1,10,100.02,11,0
1,5,718.88,27,0
1,7,214,10,1
0,1,609,2,0
1,10,966,28,0
0,2,804.49,0,0
1,6,991.13,11,0
1,5,439,12,0
1,5,896.9,7,0
1,0,245,30,0
1,7,276,27,0
1,7,550,10,0
0,0,601,3,0
0,2,733,13,0
1,6,502.61,29,0
1,1,155,21,0
0,1,897.09,18,0
1,6,633.37,0,0
1,8,827,14,0
0,2,885.26,5,0
1,9,366.58,27,0
1,4,394,25,0
1,4,748,28,0
1,0,211,18,1
0,0,862.36,5,0
1,9,835.33,20,0
0,4,769.74,6,0
1,2,456,10,0
1,7,457,24,0
0,0,560.09,10,0
1,10,827,12,1
0,0,933.44,18,0
1,8,457.84,26,0
0,1,773.07,18,0
1,4,593.08,9,1
0,3,963.82,0,0
1,5,407,4,0
1,2,969.81,11,1
0,4,738.32,14,0
1,9,806,16,0
0,3,518.72,19,0
0,3,617.19,16,0
1,2,379,14,1
0,2,700.03,14,0
1,3,240.11,5,0
0,0,563.85,9,0
0,1,560.32,9,0
1,0,567,10,1
0,1,843.46,19,0
0,2,805.3,15,0
0,2,891.39,3,0
1,3,907,25,0
0,2,596.76,10,0
0,3,992.11,17,0
0,0,818.38,4,0
0,0,694.31,9,0
0,1,901.45,7,0
1,9,390,15,0
0,3,750.32,4,0
0,1,624.43,19,0
0,0,901.51,4,0
1,3,750,12,1
0,4,546.82,7,0
0,0,839.64,15,0
0,3,743.95,12,0
0,2,827.23,9,0
0,2,888.49,1,0
0,1,636.64,6,0
0,0,817.18,10,0
1,7,114,3,1
1,0,147.75,18,0
1,10,567,24,0
1,3,325,19,1
0,1,585,2,0
0,2,936.43,5,0
0,2,738.55,19,0
0,1,890.61,6,0
0,3,904.04,1,0
1,5,601,15,0
1,4,501,9,1
1,8,837,23,1
1,8,276.05,22,1
1,3,546.35,5,1
1,0,597,27,0
1,8,803,26,0
0,0,753.07,18,0
0,1,541.57,6,0
1,4,156,9,0
1,10,546,23,0
0,3,542.11,14,0
1,9,608,11,0
0,3,860.36,6,0
1,9,696.19,5,1
0,1,981.22,2,0
0,0,945.94,4,0
0,0,915.12,3,0
1,8,911,6,0
0,4,606.36,17,0
0,1,729.22,12,0
1,0,127,25,0
1,9,185,4,0
0,1,984,2,0
1,8,934.03,9,0
0,0,833.52,4,0
0,1,541.55,12,0
0,0,546.12,6,0
1,5,157,12,0
0,2,978.16,5,0
0,4,993,4,0
1,1,917,6,0
0,3,877.57,8,0
0,1,752.17,9,0
1,5,879,27,0
1,6,943,30,0
1,0,435,18,0
1,9,540,8,0
1,7,149,18,1
0,1,996.38,18,0
0,3,940.4,15,0
0,1,793.41,11,0
0,2,655.76,9,0
1,9,902,17,0
1,5,941,1,0
0,3,776.68,8,0
1,3,242,22,0
1,6,560,20,0
0,0,602.77,17,0
0,2,877.09,14,0
1,5,518.53,29,0
1,1,447,8,0
0,4,927.11,13,0
0,1,594.41,5,0
1,4,650,8,0
0,2,516.33,2,0
0,3,646.77,18,0
1,4,987.98,20,0
0,2,983.37,8,0
1,6,562,5,1
0,1,526.71,12,0
0,4,631.32,13,0
1,6,777,7,0
1,8,138,27,0
0,0,825.08,4,0
0,2,748.08,15,0
1,1,798.89,22,0
1,7,957,27,0
1,9,202,14,0
1,1,902.75,25,0
1,9,535,13,0
0,1,696.55,3,0
0,2,771.18,3,0
0,0,739.66,14,0
1,9,935,5,1
0,0,593.6,8,0
1,1,970,18,1
0,1,606.94,15,0
0,1,914.03,7,0
0,2,749.44,11,0
0,0,553.62,10,0
1,9,284,2,1
1,8,588,2,0
0,3,531.1,8,0
1,6,319.14,21,0
1,5,922,17,0
1,2,390,3,1
0,0,752.28,0,0
1,4,166,0,1
1,8,794.88,23,0
0,0,955.38,4,0
0,2,787.89,5,0
0,1,846.46,2,0
0,2,784.73,15,0
1,3,930,9,1
1,1,860,27,0
1,9,921,0,1
0,2,808.62,3,0
1,10,265,8,0
0,3,593.01,13,0
0,1,925.76,11,0
1,10,642,4,0
0,3,800.62,10,0
1,0,954.46,24,1
0,1,768.58,3,0
1,10,740.31,17,1
0,2,778.25,7,0
0,4,559.65,18,0
1,6,801,3,0
1,4,686,21,1
1,1,550,26,1
1,3,546,0,0
1,9,581,27,1
1,2,848.74,4,1
1,6,572,20,0
0,1,589.16,8,0
0,2,870.46,0,0
1,2,991,0,1
0,0,501.31,0,0
0,0,561.42,19,0
1,4,560,10,1
0,3,684.5,0,0
1,10,925.54,18,0
1,10,707,5,0
0,2,791.03,13,0
0,0,949.58,1,0
0,0,602.69,3,0
0,2,625.22,18,0
0,3,965.38,14,0
0,3,817,4,0
1,7,807,7,0
1,0,681,17,0
0,1,678.04,7,0
0,4,884.87,8,0
0,4,870.15,9,0
0,3,644,12,0
0,1,888.07,12,0
0,1,698.4,8,0
0,2,783.52,0,0
0,3,507.83,6,0
1,10,502.74,0,0
1,10,649,17,0
0,0,909.98,16,0
0,0,724.11,8,0
0,1,837.67,8,0
1,6,339.89,8,0
0,3,535.77,4,0
0,1,943.13,10,0
1,1,532,11,1
0,0,790.62,1,0
0,1,565.23,5,0
1,1,455.95,7,0
0,2,726.69,11,0
1,4,115,0,1
1,3,939,17,0
0,3,735.76,7,0
1,1,798.54,0,0
1,10,598.8,25,0
1,9,483,30,0
1,7,971,22,1
1,8,253,12,1
1,4,367,10,0
0,1,727.55,15,0
0,1,841.32,19,0
0,4,864.74,12,0
1,7,201,2,1
1,2,219,15,0
1,5,916,6,0
0,0,539.46,4,0
1,3,931.08,24,1
0,1,997.25,3,0
0,0,713.26,19,0
1,2,477,16,0
1,7,934,9,0
0,1,852.25,12,0
1,5,519,5,0
1,6,442,10,1
1,10,414.78,6,1
1,10,981,1,0
1,5,647.47,29,0
0,2,557.86,13,0
1,0,191,0,0
0,1,870.61,18,0
0,1,914.21,1,0
0,1,652.56,2,0
1,1,111,4,0
1,5,451,9,0
0,2,811.76,4,0
0,1,896.28,6,0
0,3,700.79,10,0
1,4,131,20,1
0,1,840.81,17,0
1,7,817,15,0
0,3,538.67,16,0
1,8,405,18,0
0,2,576.19,20,0
0,1,702.62,10,0
0,0,769.49,16,0
0,0,927.71,18,0
0,1,943.45,1,0
1,5,658,18,0
1,7,892,7,1
1,1,926,14,1
1,5,745,26,0
1,5,268,20,0
1,3,738,6,1
1,4,387,17,0
1,7,909,10,0
1,6,526.03,10,0
1,5,293,18,0
0,0,613.85,4,0
1,5,478,24,0
1,6,638,8,0
1,7,416,21,0
1,3,964.69,5,0
1,4,292,21,0
0,0,911.14,19,0
1,3,488.4,30,0
1,8,411,30,0
0,0,635.84,11,0
1,6,641,22,0
1,4,976.57,17,0
1,5,783,7,0
1,6,630,3,0
0,0,858.92,17,0
0,1,733.13,9,0
1,10,501,15,0
0,1,901.07,17,0
1,5,165,3,0
1,6,619,8,0
0,3,670.08,15,0
0,1,908.13,0,0
1,8,716,22,0
0,1,902.64,5,0
1,7,508,25,1
0,0,850.07,9,0
0,2,558.1,20,0
1,7,457,0,1
0,2,644.76,3,0
1,7,596,19,1
0,4,761.32,9,0
1,5,419,22,0
0,0,745.84,11,0
1,1,700,19,0
0,3,930.57,2,0
1,8,807,27,0
0,2,520.38,2,0
1,9,380,26,1
0,0,699.28,4,0
0,2,508.62,13,0
0,3,600.39,5,0
0,2,769.33,2,0
0,2,604.45,12,0
0,1,861.51,4,0
0,0,642.87,8,0
0,1,792.48,3,0
0,0,704.84,2,0
0,3,740.13,7,0
0,1,543,19,0
1,1,235,0,0
0,3,798.97,17,0
0,0,804.4,2,0
1,5,942.69,27,0
0,0,909.63,14,0
1,9,531.5,29,0
0,4,832.72,12,0
0,4,768.1,13,0
0,1,631.06,11,0
1,3,155,7,0
0,2,609.58,10,0
0,3,788.6,15,0
0,1,551.05,12,0
0,0,933.78,10,0
1,8,504,9,0
1,1,533.35,21,0
0,2,560.06,11,0
1,10,985,16,1
1,6,247,12,0
1,3,938,21,0
1,0,364,17,0
1,3,264,15,1
0,1,517.03,5,0
1,6,233,11,1
1,7,106,0,0
0,0,827.53,4,0
1,8,463,19,0
1,9,741,22,0
1,0,277,11,0
1,7,993.97,5,0
0,3,938.16,9,0
0,0,848.97,9,0
0,2,533.39,18,0
0,3,852.88,18,0
1,6,701,23,1
0,1,651.57,16,0
1,7,658,4,0
1,5,302,28,0
0,4,771.16,0,0
1,10,472,19,1
0,0,527.02,14,0
0,4,769.18,2,0
1,4,490.81,3,0
1,8,787,12,0
0,1,706.44,15,0
1,5,743,15,0
1,4,697,13,0
0,2,822.73,2,0
1,3,856.03,6,1
0,2,781.62,12,0
1,5,263.48,20,1
0,2,561,4,0
0,1,506.28,11,0
0,3,554.04,9,0
0,2,514.25,14,0
1,1,252,20,0
1,1,849,19,0
0,4,748.62,12,0
0,0,552.48,14,0
1,2,847.4,4,1
0,3,979.17,2,0
1,6,476,10,0
1,6,221,16,0
0,4,970,11,0
0,2,866.01,10,0
0,0,965.21,15,0
1,7,471,14,0
0,0,894.71,10,0
0,0,567.13,11,0
1,6,300,7,1
1,3,571,0,0
1,8,564,7,1
1,8,319,14,1
0,0,932.37,5,0
1,5,526,23,0
0,1,999.74,4,0
0,2,922.56,7,0
0,2,728.52,13,0
0,2,988.1,9,0
1,5,875,21,0
1,10,645,17,1
0,2,931.34,5,0
1,3,813,15,0
0,2,722,5,0
1,7,377,16,0
1,9,984,20,0
0,3,690.86,12,0
0,3,899.18,9,0
0,0,741.48,11,0
0,1,619.41,0,0
1,10,268,28,0
1,10,368,9,0
0,1,917.5,0,0
1,4,235,2,0
1,8,756,5,0
1,8,534,30,0
0,0,770.1,5,0
0,4,841.12,10,0
1,10,669,25,0
0,1,833.02,17,0
0,3,871.57,12,0
0,1,958.64,5,0
1,2,211,10,0
0,5,793.7,1,0
0,0,574.25,3,0
0,3,559.51,4,0
0,1,776.42,16,0
0,1,997.53,15,0
1,0,804,24,1
1,9,906,26,1
1,6,686,20,1
0,3,630.78,1,0
0,1,518.27,11,0
0,0,510,6,0
1,6,520,9,0
0,1,767.38,9,0
1,1,268,27,0
0,1,621.03,20,0
1,7,665,9,0
1,1,366.07,21,1
1,0,215,24,0
1,1,513.69,21,0
1,7,107.3,1,1
1,7,709,13,1
0,2,735.08,8,0
0,1,679.65,12,0
1,1,403,25,0
1,10,698,10,0
0,3,623.4,8,0
1,5,195,29,0
0,3,947.39,9,0
1,8,821,10,0
1,0,362,11,1
1,7,590,21,0
0,1,926.52,4,0
0,1,897.36,11,0
1,2,486,16,0
0,2,943.46,10,0
1,10,478.8,3,0
0,1,726.31,8,0
1,3,347,12,1
0,2,561.07,7,0
